,Tweets,User,User_statuses_count,user_followers,User_location,User_verified,fav_count,rt_count,tweet_date,clean_tweet,Sentiment
515,#IPL2020 | Here's what #MohammadSiraj had to say after a match winning outing that helped #KKR beat #RCB in last ni… https://t.co/ChS8CmNDRo,The Quint,341908,590159,,True,53,7,2020-10-22 04:15:27,IPL2020 Here s what MohammadSiraj had to say after a match winning outing that helped KKR beat RCB in last ni,Positive
516,Morgan regrets his decision to bat first after winning the toss. #IPL2020 #KKRvsRCB #cricket https://t.co/SLRNEaSe4w,CricketTimes.com,27638,32353,"Lucknow, Uttar Pradesh",False,4,1,2020-10-22 04:15:08,Morgan regrets his decision to bat first after winning the toss IPL2020 KKRvsRCB cricket,Positive
517,RT @TheQuint: #IPL2020 | Here's what #MohammadSiraj had to say after a match winning outing that helped #KKR beat #RCB in last night's matc…,Shagufta Gahlot,397606,3370,"Noida, India",False,0,2,2020-10-22 03:37:40,RT IPL2020 Here s what MohammadSiraj had to say after a match winning outing that helped KKR beat RCB in last night s matc,Positive
518,Ballers are now getting importance in winning team. Siraj Of RCB bolling  was nice against Kkr yesterday in IPl.Koh… https://t.co/IbC8qFNQH5,Shambhu Nath Mishra,7961,43,Pune,False,0,0,2020-10-22 02:52:46,Ballers are now getting importance in winning team Siraj Of RCB bolling was nice against Kkr yesterday in IPl Koh,Positive
519,So as of now my team will not be able to qualify for the playoffs. Who do y'all think will win this year's IPL?… https://t.co/WJdy5msFAH,Deepanshu Tewari,11,15,"Dehradun, India",False,1,0,2020-10-22 02:44:58,So as of now my team will not be able to qualify for the playoffs Who do y all think will win this year s IPL,Positive
520,"RT @CricketNDTV: #ViratKohli hailed pacer #MohammedSiraj for making a fine comeback following tons of criticism last year, with the bowler…",RNK ARASAN,70555,153,,False,0,2,2020-10-22 02:02:17,RT ViratKohli hailed pacer MohammedSiraj for making a fine comeback following tons of criticism last year with the bowler,Positive
521,#IPL2020 | Here's what #MohammadSiraj had to say after a match winning outing that helped #KKR beat #RCB in last ni… https://t.co/fywax5t2us,The Quint,341908,590159,,True,33,2,2020-10-22 01:51:31,IPL2020 Here s what MohammadSiraj had to say after a match winning outing that helped KKR beat RCB in last ni,Positive
522,@OnePlus_IN RCB WINNING IN IPL THIS SEASON,Buggana sunny,45,6,"Kurnool, India",False,0,0,2020-10-22 01:33:59,IN RCB WINNING IN IPL THIS SEASON,Positive
523,@Living_Monk @artbyanisha_ @shabarikailash @Ajith_tweets I know SRK somehow made shitty Bollywood look like a city… https://t.co/TIJchg87K4,aditya singh,21574,139,,False,0,0,2020-10-21 21:05:53,Monk tweets I know SRK somehow made shitty Bollywood look like a city,Neutral
524,@27_pratik @149edgbaston @iamKaira9 @CricCrazyJohns You are the one who said MI will choke against csk. And I only… https://t.co/84Pz9phthv,Vinayak #MI,1437,45,Pune,False,0,0,2020-10-21 20:57:50,pratik You are the one who said MI will choke against csk And I only,Neutral
525,"RT @imvikaskohli: RCB moves to second spot after winning against KKR, can they remain in the top 2, let's wait and watch
What a spell by Mo…",Vasu Kohli,1130,8,,False,0,1,2020-10-21 20:07:23,RT RCB moves to second spot after winning against KKR can they remain in the top 2 let s wait and watch What a spell by Mo,Positive
526,"RT @CricketNDTV: #ViratKohli hailed pacer #MohammedSiraj for making a fine comeback following tons of criticism last year, with the bowler…",NDTV Sports,136586,573609,"New Delhi, India",True,0,2,2020-10-21 18:56:31,RT ViratKohli hailed pacer MohammedSiraj for making a fine comeback following tons of criticism last year with the bowler,Positive
527,"#ViratKohli hailed pacer #MohammedSiraj for making a fine comeback following tons of criticism last year, with the… https://t.co/4Vi5ZdbWUK",CricketNDTV,136318,1787256,India,True,23,2,2020-10-21 18:56:20,ViratKohli hailed pacer MohammedSiraj for making a fine comeback following tons of criticism last year with the,Positive
528,"RT @VivinRish: Who has the highest chance of winning today's IPL match.....🤔🤔

  💜 Like - KKR

  ❤️ Retweet  - RCB 

#RCBvsKKR",Michael🔥 VJ🔥,49343,3995,India,False,0,6,2020-10-21 18:50:49,RT Who has the highest chance of winning today s IPL match Like KKR Retweet RCB RCBvsKKR,Positive
529,Very upset by @KKRiders' abject performance against RCB. KKR will not win the IPL as their batsmen except Eoin Morg… https://t.co/KwsLuEtaNt,Eminence Grise 😎,13438,271,"Mumbai, India",False,1,0,2020-10-21 18:46:29,Very upset by abject performance against RCB KKR will not win the IPL as their batsmen except Eoin Morg,Negative
530,@SagarRajSaha @Ajith_tweets Le RCB after winning ipl 2020 https://t.co/lD4QxdTURQ,Yash Pandey,67,17,"Bahraich, India",False,2,0,2020-10-21 18:31:56,tweets Le RCB after winning ipl 2020,Positive
531,"RT @circleofcricket: Virat Kohli hits the winning runs as RCB complete the fastest chase in #IPL2020 !

RCB beat #KKR by 8 wickets!

#PlayB…",Coolie SUMIT,26566,259,Varun's Heart,False,0,4,2020-10-21 18:24:22,RT Virat Kohli hits the winning runs as RCB complete the fastest chase in IPL2020 RCB beat KKR by 8 wickets PlayB,Positive
532,"RCB moves to second spot after winning against KKR, can they remain in the top 2, let's wait and watch
What a spell… https://t.co/nOIrAzzwXz",Vikas Kohli,6441,142,Jammu,False,9,1,2020-10-21 18:22:33,RCB moves to second spot after winning against KKR can they remain in the top 2 let s wait and watch What a spell,Positive
533,@imVkohli @RCBTweets It's 2020 Series of un-expected events.......will be initiated by winning of RCB as well.… https://t.co/GNmeKvTPyy,।। shivansh Dubey ।।,186,78,,False,1,0,2020-10-21 18:20:44,It s 2020 Series of un expected events will be initiated by winning of RCB as well,Positive
534,@RealSuperstar07 @Santosh91391056 @IPL Yes. My point is: mere winning the toss doesn't give KKR any advantage!! The… https://t.co/i86C8m81DN,Subramani Lakshminarayanan,9960,232,Bangalore,False,3,0,2020-10-21 18:09:34,Yes My point is mere winning the toss doesn t give KKR any advantage The,Neutral
535,@KKRiders RCB pans trolling KKR by just winning 2 games in a row after 5 consecutive defeats(2017-2019). KKR is 2 t… https://t.co/xgJC4HarRT,Downgraders,207,2,Antarctica,False,0,0,2020-10-21 18:02:40,RCB pans trolling KKR by just winning 2 games in a row after 5 consecutive defeats 2017 2019 KKR is 2 t,Positive
536,@_UddiiBaba RCB winning ipl 2020 take screen shot,ÃÑKÛR 🕉,41074,552,India,False,1,0,2020-10-21 17:56:39,UddiiBaba RCB winning ipl 2020 take screen shot,Positive
537,"RCB winning convincingly and CSK rock bottom of the table.
#IPL2020 #IPL 

How times change. Just 2020 things!",Aditya Gidh,12030,257,"Boston, MA",False,0,0,2020-10-21 17:55:50,RCB winning convincingly and CSK rock bottom of the table IPL2020 IPL How times change Just 2020 things,Positive
538,"RT @johncheeran: #BookReview 
Understanding T20 Revolution or Why #RCB is winning in #IPL2020 
Considering what has been happening now, @ti…",DLuxAssociates,7488,1132,"London, United Kingdom",False,0,4,2020-10-21 17:50:46,RT BookReview Understanding T20 Revolution or Why RCB is winning in IPL2020 Considering what has been happening now,Positive
539,"@deepcuv History matters, RCB winning IPL this season won't make them 🐐 IPL team",Nitin #RecoverHitman,13511,935,"Gwalior, India",False,0,0,2020-10-21 17:45:55,History matters RCB winning IPL this season won t make them IPL team,Positive
540,"@bakedfishcakes Man went for d stats book yc💀 we dealing w the present sir 
N that is RCB winning IPL 2020.",Certified Lover Boy⁶𓅓❄️,1323,159,,False,0,0,2020-10-21 17:43:56,Man went for d stats book yc we dealing w the present sir N that is RCB winning IPL 2020,Positive
541,If RCB keep winning like this I will stop watching IPL. Interesting ag illa😐😀,ಸಜಿತ್ | sajith,7618,420,,False,1,0,2020-10-21 17:40:52,If RCB keep winning like this I will stop watching IPL Interesting ag illa,Positive
542,"2020 shouldn't end with RCB winning IPL, that's the last thing this world needs. https://t.co/eGgCiFZTRw",चिरायु।,161174,1999,,False,2,0,2020-10-21 17:37:03,2020 shouldn t end with RCB winning IPL that s the last thing this world needs,Positive
543,"@gugldotcom @Ajith_tweets Humble people take win and loss indifferently and while celebrating for the win, they tak… https://t.co/lJqRbMsZHy",aditya singh,21574,139,,False,0,0,2020-10-21 17:28:10,tweets Humble people take win and loss indifferently and while celebrating for the win they tak,Positive
544,"RT @johncheeran: #BookReview 
Understanding T20 Revolution or Why #RCB is winning in #IPL2020 
Considering what has been happening now, @ti…",Tim Wigmore,22490,16848,,True,0,4,2020-10-21 17:27:21,RT BookReview Understanding T20 Revolution or Why RCB is winning in IPL2020 Considering what has been happening now,Positive
545,@tanishaitaan No matter how many times have I been ridiculed over standing by RCB ever since I was in 7th standard… https://t.co/ExZEMHp9qB,Morbid,167,13,,False,1,0,2020-10-21 17:22:02,No matter how many times have I been ridiculed over standing by RCB ever since I was in 7th standard,Positive
546,"RT @circleofcricket: Virat Kohli hits the winning runs as RCB complete the fastest chase in #IPL2020 !

RCB beat #KKR by 8 wickets!

#PlayB…",Subith Sunder Raj,59661,1770,"Marthandam,Tamil Nadu",False,0,4,2020-10-21 17:21:41,RT Virat Kohli hits the winning runs as RCB complete the fastest chase in IPL2020 RCB beat KKR by 8 wickets PlayB,Positive
547,"All unexpected thing happening in 2020 wait for #RCB to winning IPL trophy.🏆
#PlayBold",MaYur BaRai,481,81,India,False,1,0,2020-10-21 17:16:29,All unexpected thing happening in 2020 wait for RCB to winning IPL trophy PlayBold,Positive
548,"RCB winning this IPL

It's like England winning the 2019 World Cup.

Amount of hardwork coach Hesson and Kaitch hav… https://t.co/NVSvKKRECh",💥 DhRUV 💥 ViKrAm 💥 🇱🇷🇬🇧🇦🇺,8076,468,People's Republic of China,False,1,0,2020-10-21 17:16:25,RCB winning this IPL It s like England winning the 2019 World Cup Amount of hardwork coach Hesson and Kaitch hav,Positive
549,"""The management this time around has been able to create a culture of proper planning this time around. We have a P… https://t.co/1amjg5ojQt",Firstpost Sports,208108,441661,India,True,3,0,2020-10-21 17:13:49,The management this time around has been able to create a culture of proper planning this time around We have a P,Positive
550,"T20 might be a Batsman's game, but its the bowlers who win you games. Take this season for example. 
RCB, which is… https://t.co/GGqgTE7BnZ",Bidit Mohanty🇮🇳,63,37,"Gurgaon, India",False,3,0,2020-10-21 17:11:28,T20 might be a Batsman s game but its the bowlers who win you games Take this season for example RCB which is,Positive
551,@TheIndianBunny @RyanIke4 @KKRiders RCB is good for KKR ONLY...their dream of winning IPL will not be realized even this year ...dont worry,AD Aquil,382,20,,False,1,0,2020-10-21 17:08:07,RCB is good for KKR ONLY their dream of winning IPL will not be realized even this year dont worry,Positive
552,I’m sure it will be RCB winning the IPL this year!! #NuvocoPremierLeague @NuvocoVistas,Neha,11211,743,"Mumbai, India",False,0,0,2020-10-21 17:03:40,I m sure it will be RCB winning the IPL this year NuvocoPremierLeague,Positive
553,"RT @circleofcricket: Virat Kohli hits the winning runs as RCB complete the fastest chase in #IPL2020 !

RCB beat #KKR by 8 wickets!

#PlayB…",︎ ︎,84088,781,REBELSTAR Land🚩,False,0,4,2020-10-21 16:59:16,RT Virat Kohli hits the winning runs as RCB complete the fastest chase in IPL2020 RCB beat KKR by 8 wickets PlayB,Positive
554,RCB is winning IPL,IM🔴,6136,96,,False,0,0,2020-10-21 16:58:52,RCB is winning IPL,Positive
555,Done and dusted as Gurkeerat Singh Mann joins his captain Virat Kohli to guide RCB to an eight-wicket victory over… https://t.co/vSJjB6zZpt,Oneindia News,360315,63953,India,True,1,0,2020-10-21 16:55:06,Done and dusted as Gurkeerat Singh Mann joins his captain Virat Kohli to guide RCB to an eight wicket victory over,Neutral
556,"Virat Kohli hits the winning runs as RCB complete the fastest chase in #IPL2020 !

RCB beat #KKR by 8 wickets!… https://t.co/RHPsiiDusZ",Circle of Cricket,73624,112175,,True,25,4,2020-10-21 16:54:58,Virat Kohli hits the winning runs as RCB complete the fastest chase in IPL2020 RCB beat KKR by 8 wickets,Positive
557,"That's it. Winning shot from the blade of skipper Kohli. 

#RCB have beaten #KKR by eight wickets. 

Kohli's men we… https://t.co/MQDPLFwhZG",Firstpost Sports,208108,441661,India,True,1,0,2020-10-21 16:54:58,That s it Winning shot from the blade of skipper Kohli RCB have beaten KKR by eight wickets Kohli s men we,Positive
558,Done and dusted as Gurkeerat Singh Mann joins his captain Virat Kohli to guide RCB to an eight-wicket victory over… https://t.co/rsAXwbYlji,myKhel.com,190253,11052,Bengaluru,False,0,0,2020-10-21 16:54:57,Done and dusted as Gurkeerat Singh Mann joins his captain Virat Kohli to guide RCB to an eight wicket victory over,Neutral
559,RT @mykhelcom: FOUR! FOUR! Gurkeerat plays a late cut and slog sweep off Chakravarthy to score his third and fourth boundary of the match.…,Oneindia News,360315,63953,India,True,0,1,2020-10-21 16:48:02,RT FOUR FOUR Gurkeerat plays a late cut and slog sweep off Chakravarthy to score his third and fourth boundary of the match,Negative
560,FOUR! FOUR! Gurkeerat plays a late cut and slog sweep off Chakravarthy to score his third and fourth boundary of th… https://t.co/3VtKkdVAvT,myKhel.com,190253,11052,Bengaluru,False,2,1,2020-10-21 16:47:56,FOUR FOUR Gurkeerat plays a late cut and slog sweep off Chakravarthy to score his third and fourth boundary of th,Negative
561,RT @mykhelcom: FOUR! Gurkeerat scores his first boundary as he plays a brilliant cover drive off Ferguson to take RCB past fifty. RCB are 5…,Oneindia News,360315,63953,India,True,0,1,2020-10-21 16:37:45,RT FOUR Gurkeerat scores his first boundary as he plays a brilliant cover drive off Ferguson to take RCB past fifty RCB are 5,Positive
562,FOUR! Gurkeerat scores his first boundary as he plays a brilliant cover drive off Ferguson to take RCB past fifty.… https://t.co/CPm3ETkRXi,myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 16:37:35,FOUR Gurkeerat scores his first boundary as he plays a brilliant cover drive off Ferguson to take RCB past fifty,Positive
563,RT @mykhelcom: Back-to-back wickets fall as Padikkal follows Finch back into the dug out. But is it too late in the day as RCB need 39 runs…,Oneindia News,360315,63953,India,True,0,1,2020-10-21 16:29:19,RT Back to back wickets fall as Padikkal follows Finch back into the dug out But is it too late in the day as RCB need 39 runs,Negative
564,Back-to-back wickets fall as Padikkal follows Finch back into the dug out. But is it too late in the day as RCB nee… https://t.co/YiaEVRShNs,myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 16:29:06,Back to back wickets fall as Padikkal follows Finch back into the dug out But is it too late in the day as RCB nee,Negative
565,"RT @johncheeran: #BookReview 
Understanding T20 Revolution or Why #RCB is winning in #IPL2020 
Considering what has been happening now, @ti…",Sreepathy Hariprasad,497,59,ahmedabad,False,0,4,2020-10-21 16:25:28,RT BookReview Understanding T20 Revolution or Why RCB is winning in IPL2020 Considering what has been happening now,Positive
566,RT @mykhelcom: FOUR! Finch flicks Cummins for his second boundary of the match. RCB are 37 for 0 in 5 overs. Kohli's side need just 48 runs…,Oneindia News,360315,63953,India,True,0,1,2020-10-21 16:17:05,RT FOUR Finch flicks Cummins for his second boundary of the match RCB are 37 for 0 in 5 overs Kohli s side need just 48 runs,Neutral
567,FOUR! Finch flicks Cummins for his second boundary of the match. RCB are 37 for 0 in 5 overs. Kohli's side need jus… https://t.co/ufeXj9PI3b,myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 16:16:56,FOUR Finch flicks Cummins for his second boundary of the match RCB are 37 for 0 in 5 overs Kohli s side need jus,Neutral
568,"#BookReview 
Understanding T20 Revolution or Why #RCB is winning in #IPL2020 
Considering what has been happening n… https://t.co/mPCcRAL6ki",Arrackistan,3222,696,India,False,9,4,2020-10-21 16:09:35,BookReview Understanding T20 Revolution or Why RCB is winning in IPL2020 Considering what has been happening n,Positive
569,"RT @VivinRish: Who has the highest chance of winning today's IPL match.....🤔🤔

  💜 Like - KKR

  ❤️ Retweet  - RCB 

#RCBvsKKR",Yuvan Bala 😎,34472,445,"Tamil Nadu, India",False,0,6,2020-10-21 16:00:49,RT Who has the highest chance of winning today s IPL match Like KKR Retweet RCB RCBvsKKR,Positive
570,"Devdutt Padikkal and Aaron Finch begin RCB's run chase of 85, while Pat Cummins takes the new ball for KKR… https://t.co/y8CVeCKkdM",Oneindia News,360315,63953,India,True,0,0,2020-10-21 15:53:48,Devdutt Padikkal and Aaron Finch begin RCB s run chase of 85 while Pat Cummins takes the new ball for KKR,Positive
571,"Devdutt Padikkal and Aaron Finch begin RCB's run chase of 85, while Pat Cummins takes the new ball for KKR… https://t.co/NHb8Ozjp0T",myKhel.com,190253,11052,Bengaluru,False,0,0,2020-10-21 15:53:39,Devdutt Padikkal and Aaron Finch begin RCB s run chase of 85 while Pat Cummins takes the new ball for KKR,Positive
572,"RT @VivinRish: Who has the highest chance of winning today's IPL match.....🤔🤔

  💜 Like - KKR

  ❤️ Retweet  - RCB 

#RCBvsKKR",🔥💙💗பிகில் தளபதி 💥 💜🇦🇷,3398,85,,False,0,6,2020-10-21 15:51:29,RT Who has the highest chance of winning today s IPL match Like KKR Retweet RCB RCBvsKKR,Positive
573,"RT @VivinRish: Who has the highest chance of winning today's IPL match.....🤔🤔

  💜 Like - KKR

  ❤️ Retweet  - RCB 

#RCBvsKKR",Raj🔥🔥,11633,1081,,False,0,6,2020-10-21 15:49:28,RT Who has the highest chance of winning today s IPL match Like KKR Retweet RCB RCBvsKKR,Positive
574,"Who has the highest chance of winning today's IPL match.....🤔🤔

  💜 Like - KKR

  ❤️ Retweet  - RCB 

#RCBvsKKR",Vivin Rish,27649,4789,"Coimbatore, India",False,6,6,2020-10-21 15:48:39,Who has the highest chance of winning today s IPL match Like KKR Retweet RCB RCBvsKKR,Positive
575,"RT @mykhelcom: Can Lockie Ferguson, Prasidh Krishna and Pat Cummins match the RCB pacers when they take the field? 

They will need to be o…",Oneindia News,360315,63953,India,True,0,1,2020-10-21 15:46:51,RT Can Lockie Ferguson Prasidh Krishna and Pat Cummins match the RCB pacers when they take the field They will need to be o,Neutral
576,"Can Lockie Ferguson, Prasidh Krishna and Pat Cummins match the RCB pacers when they take the field? 

They will nee… https://t.co/HQRbSRgpCa",myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 15:46:46,Can Lockie Ferguson Prasidh Krishna and Pat Cummins match the RCB pacers when they take the field They will nee,Neutral
577,End of the first innings: Mohammed Siraj and Yuzvendra  Chahal shine as RCB restrict KKR to paltry 84 for 8 in 20 o… https://t.co/bpe6Twuanj,Oneindia News,360315,63953,India,True,0,0,2020-10-21 15:41:43,End of the first innings Mohammed Siraj and Yuzvendra Chahal shine as RCB restrict KKR to paltry 84 for 8 in 20 o,Positive
578,End of the first innings: Mohammed Siraj and Yuzvendra  Chahal shine as RCB restrict KKR to paltry 84 for 8 in 20 o… https://t.co/oR4s9fgXAa,myKhel.com,190253,11052,Bengaluru,False,0,0,2020-10-21 15:41:35,End of the first innings Mohammed Siraj and Yuzvendra Chahal shine as RCB restrict KKR to paltry 84 for 8 in 20 o,Positive
579,"@akakrcb6 If Siraj does even half of what he has done today consistently, no one can stop RCB from winning IPL, let… https://t.co/fSJh7rJKqS",Rajguru,4154,42,,False,3,0,2020-10-21 15:37:49,If Siraj does even half of what he has done today consistently no one can stop RCB from winning IPL let,Positive
580,"@Vicky34804942 @RCBTweets @IPL True that. But honestly, I am not up for anyone loosing instead #RCB winning. And th… https://t.co/k8Gwtz58ND",Akanksha Grover🍷🖤,3554,218,"New Delhi, India",False,0,0,2020-10-21 15:24:20,True that But honestly I am not up for anyone loosing instead RCB winning And th,Positive
581,"RT @mykhelcom: WICKET! Sundar strikes as he gets Morgan (30) caught at the mid-wicket boundary. KKR are 57 for 7 in 15.4 overs

#IPL2020 
#…",Oneindia News,360315,63953,India,True,0,1,2020-10-21 15:20:41,RT WICKET Sundar strikes as he gets Morgan 30 caught at the mid wicket boundary KKR are 57 for 7 in 15 4 overs IPL2020,Neutral
582,WICKET! Sundar strikes as he gets Morgan (30) caught at the mid-wicket boundary. KKR are 57 for 7 in 15.4 overs… https://t.co/f1oZQvJ60J,myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 15:20:35,WICKET Sundar strikes as he gets Morgan 30 caught at the mid wicket boundary KKR are 57 for 7 in 15 4 overs,Neutral
583,@Bepannaaholic RCB winning ipl?,Prathamesh,2234,13,India,False,0,0,2020-10-21 15:20:25,RCB winning ipl,Positive
584,"#RCB is winning the IPL btw..

None of this Delhi Mumbai shit now..
We are clear &gt;&gt;&gt;&gt;&gt;&gt;&gt;

#KKRvRCB",BLACK BUCK 🦌,537,196,"Mumbai, India",False,1,0,2020-10-21 15:20:14,RCB is winning the IPL btw None of this Delhi Mumbai shit now We are clear gt gt gt gt gt gt gt KKRvRCB,Positive
585,Whatever expectations i had of winning IPL was already gone when we lost to MI 2nd match. So don't feel anything an… https://t.co/W0kj8xTVXy,Andy.,14387,358,In the middle.,False,4,0,2020-10-21 15:19:27,Whatever expectations i had of winning IPL was already gone when we lost to MI 2nd match So don t feel anything an,Positive
586,Please rcb don't play like that as u are giving as hope of winning ipl 😭🔥:-)#abd https://t.co/yu7OSysMre,Heisenberg3477,43,1,Nagpur,False,1,0,2020-10-21 15:18:03,Please rcb don t play like that as u are giving as hope of winning ipl abd,Positive
587,"RT @mykhelcom: FOUR! Morgan pulls Saini into the square leg boundary as KKR go past fifty at the end of the fifteenth over

#IPL2020 
#KKRv…",Oneindia News,360315,63953,India,True,0,1,2020-10-21 15:16:24,RT FOUR Morgan pulls Saini into the square leg boundary as KKR go past fifty at the end of the fifteenth over IPL2020 KKRv,Negative
588,FOUR! Morgan pulls Saini into the square leg boundary as KKR go past fifty at the end of the fifteenth over… https://t.co/UcApVbubpA,myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 15:16:15,FOUR Morgan pulls Saini into the square leg boundary as KKR go past fifty at the end of the fifteenth over,Negative
589,RCB winning ipl looks like.,❥៚,75449,562,India,False,1,0,2020-10-21 15:12:53,RCB winning ipl looks like,Positive
590,i feel #RCB will be winning IPL 2020,Hope,144,0,In hell ,False,0,0,2020-10-21 15:10:55,i feel RCB will be winning IPL 2020,Positive
591,"since very unexpected things have happened in 2020, rcb winning ipl should be possible.",aisha,6239,540,stuck in your head,False,4,0,2020-10-21 15:07:55,since very unexpected things have happened in 2020 rcb winning ipl should be possible,Positive
592,"WICKET! Chahal removes Cummins (4), whose lofted effort is caught at long off by Devdutt Padikkal. KKR are 40 for 6… https://t.co/C73RJoYzfB",myKhel.com,190253,11052,Bengaluru,False,1,0,2020-10-21 15:06:03,WICKET Chahal removes Cummins 4 whose lofted effort is caught at long off by Devdutt Padikkal KKR are 40 for 6,Negative
593,@Utdlnterest its 2020 every impossible thing is possible in this year... like rcb winning the ipl....,Himanshu,33,7,,False,0,0,2020-10-21 15:00:59,its 2020 every impossible thing is possible in this year like rcb winning the ipl,Negative
594,@AllWomenInvest Yup... Watch IPL :- RCB is winning,Chetan Y Badhe,21433,171,"MH 19 , India ",False,2,0,2020-10-21 15:00:16,Yup Watch IPL RCB is winning,Positive
595,"At the halfway stage of their innings, KKR are 36 for 5. Can Cummins and Morgan rescue them again? 

#IPL2020… https://t.co/po5jgaOlkq",myKhel.com,190253,11052,Bengaluru,False,0,0,2020-10-21 14:58:46,At the halfway stage of their innings KKR are 36 for 5 Can Cummins and Morgan rescue them again IPL2020,Neutral
596,2020 is really a year of unimaginable happenings.RCB winning IPL is gonna be one of that.,20 IN 2020 😎😍❤️,82015,2126,"Kolkata , I.N.D.I.A",False,0,0,2020-10-21 14:53:36,2020 is really a year of unimaginable happenings RCB winning IPL is gonna be one of that,Positive
597,"RT @mykhelcom: WICKET! Successful review from RCB as Chahal castles Karthik LBW for 4. KKR are 32/5 in 8.4 overs

#IPL2020 
#KKRvRCB 
#Play…",Oneindia News,360315,63953,India,True,0,1,2020-10-21 14:48:22,RT WICKET Successful review from RCB as Chahal castles Karthik LBW for 4 KKR are 32 5 in 8 4 overs IPL2020 KKRvRCB Play,Positive
598,"WICKET! Successful review from RCB as Chahal castles Karthik LBW for 4. KKR are 32/5 in 8.4 overs

#IPL2020… https://t.co/VVqKMHtdk6",myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 14:48:14,WICKET Successful review from RCB as Chahal castles Karthik LBW for 4 KKR are 32 5 in 8 4 overs IPL2020,Positive
599,RT @mykhelcom: SIX! Morgan hooks Saini and it just goes over the fielder at square leg for the KKR skipper's first maximum of the match. KK…,Oneindia News,360315,63953,India,True,0,1,2020-10-21 14:44:42,RT SIX Morgan hooks Saini and it just goes over the fielder at square leg for the KKR skipper s first maximum of the match KK,Positive
600,SIX! Morgan hooks Saini and it just goes over the fielder at square leg for the KKR skipper's first maximum of the… https://t.co/JLo0YzWoz8,myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 14:44:37,SIX Morgan hooks Saini and it just goes over the fielder at square leg for the KKR skipper s first maximum of the,Positive
601,rcb winning this go win the ipl,❥៚,75449,562,India,False,3,0,2020-10-21 14:41:55,rcb winning this go win the ipl,Positive
602,Just tuned into #RCBvsKKR looks like it's going to be a mad one! RCB actually have a chance of winning the IPL this year!,ManUfan,1974,70,,False,0,0,2020-10-21 14:30:46,Just tuned into RCBvsKKR looks like it s going to be a mad one RCB actually have a chance of winning the IPL this year,Negative
603,"RT @mykhelcom: Can Morgan and Karthik rescue KKR against this pace bowling masterclass from RCB bowlers?

#IPL2020 
#KKRvRCB 
#RCBvKKR 

ht…",Oneindia News,360315,63953,India,True,0,1,2020-10-21 14:30:38,RT Can Morgan and Karthik rescue KKR against this pace bowling masterclass from RCB bowlers IPL2020 KKRvRCB RCBvKKR ht,Neutral
604,"Can Morgan and Karthik rescue KKR against this pace bowling masterclass from RCB bowlers?

#IPL2020 
#KKRvRCB… https://t.co/dbZKGQqaeA",myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 14:30:29,Can Morgan and Karthik rescue KKR against this pace bowling masterclass from RCB bowlers IPL2020 KKRvRCB,Neutral
605,RT @mykhelcom: WIKCET! It's that man again. Siraj finds the edge of Tom Banton (10) and AB de Villiers once again safely collects it. KKR a…,Oneindia News,360315,63953,India,True,0,1,2020-10-21 14:27:26,RT WIKCET It s that man again Siraj finds the edge of Tom Banton 10 and AB de Villiers once again safely collects it KKR a,Positive
606,WIKCET! It's that man again. Siraj finds the edge of Tom Banton (10) and AB de Villiers once again safely collects… https://t.co/rgTtOr5iKM,myKhel.com,190253,11052,Bengaluru,False,0,1,2020-10-21 14:25:09,WIKCET It s that man again Siraj finds the edge of Tom Banton 10 and AB de Villiers once again safely collects,Positive
607,@harishvjlover Yesss Anna. RCB Has More Chance Of Winning This Time! BCCI will increase VKs Confidence By Giving th… https://t.co/R4BZYu1ZGd,ArunachalaM,277943,22297,"Salem, Tamil Nadu",False,1,0,2020-10-21 14:22:00,Yesss Anna RCB Has More Chance Of Winning This Time BCCI will increase VKs Confidence By Giving th,Positive
608,SIX! FOUR! Tom Banton scores the first boundary and maximum of the match as he drives Saini straight down the groun… https://t.co/gRDcMqp28k,myKhel.com,190253,11052,Bengaluru,False,0,0,2020-10-21 14:20:47,SIX FOUR Tom Banton scores the first boundary and maximum of the match as he drives Saini straight down the groun,Positive
609,"RT @mykhelcom: WICKET! KKR are in trouble as Saini removes Shubman Gill for 1. Kolkata are 3/3 in 2.2 overs.

#IPL2020 
#KKRvRCB 
#PlayBold…",Oneindia News,360315,63953,India,True,0,1,2020-10-21 14:16:34,RT WICKET KKR are in trouble as Saini removes Shubman Gill for 1 Kolkata are 3 3 in 2 2 overs IPL2020 KKRvRCB PlayBold,Negative
610,"WICKET! KKR are in trouble as Saini removes Shubman Gill for 1. Kolkata are 3/3 in 2.2 overs.

#IPL2020 
#KKRvRCB… https://t.co/8mOE5tEOZb",myKhel.com,190253,11052,Bengaluru,False,1,1,2020-10-21 14:16:24,WICKET KKR are in trouble as Saini removes Shubman Gill for 1 Kolkata are 3 3 in 2 2 overs IPL2020 KKRvRCB,Negative
